view_id,session_id,product_id,category,price
6330,2430,251,Home,2499
6331,2540,176,Electronics,5999
6332,3619,427,Home,499
6333,2379,271,Beauty,499
6334,875,428,Home,999
6335,3671,349,Electronics,2499
6336,2206,285,Home,499
6337,4528,461,Fashion,999
6338,1140,227,Home,499
6339,3592,462,Fashion,999
6340,4715,110,Electronics,1499
6341,4715,435,Fashion,499
6342,2674,341,Home,2499
6343,4531,280,Beauty,2499
6344,1546,364,Fashion,3999
6345,2844,294,Beauty,1499
6346,4668,345,Beauty,1499
6347,266,199,Beauty,499
6348,102,151,Beauty,999
6349,2757,470,Home,5999
6350,3974,496,Fashion,3999
6351,1535,484,Electronics,1499
6352,2270,174,Electronics,1499
6353,2963,232,Fashion,5999
6354,2484,355,Electronics,2499
6355,1214,308,Fashion,5999
6356,4736,242,Home,2499
6357,2993,167,Fashion,999
6358,4430,153,Home,499
6359,907,366,Fashion,999
6360,1582,484,Beauty,499
6361,1605,341,Beauty,3999
6362,570,146,Home,5999
6363,1546,214,Electronics,1499
6364,909,295,Beauty,999
6365,4463,393,Fashion,499
6366,4084,229,Electronics,5999
6367,3341,144,Electronics,3999
6368,2426,254,Home,999
6369,3219,416,Electronics,1499
6370,2166,181,Home,3999
6371,1014,366,Beauty,2499
6372,3207,256,Beauty,1499
6373,1873,124,Electronics,2499
6374,4910,433,Electronics,3999
6375,206,281,Fashion,3999
6376,816,273,Fashion,2499
6377,66,396,Home,499
6378,4046,140,Electronics,5999
6379,2052,456,Electronics,3999
6380,3,494,Fashion,999
6381,325,387,Home,5999
6382,605,148,Fashion,999
6383,4892,361,Electronics,3999
6384,2583,343,Home,5999
6385,2647,156,Beauty,2499
6386,3123,105,Electronics,2499
6387,3115,146,Fashion,1499
6388,3276,162,Home,2499
6389,347,166,Fashion,499
6390,4155,282,Beauty,499
6391,2728,261,Electronics,999
6392,2559,396,Electronics,3999
6393,3390,204,Fashion,999
6394,3444,362,Electronics,3999
6395,2255,156,Fashion,999
6396,111,115,Fashion,3999
6397,23,158,Home,3999
6398,3817,265,Beauty,999
6399,1964,492,Electronics,1499
6400,4883,349,Electronics,499
6401,1708,133,Fashion,2499
6402,3083,145,Beauty,499
6403,3816,398,Home,2499
6404,747,146,Fashion,3999
6405,515,489,Beauty,5999
6406,3040,351,Electronics,999
6407,2857,265,Home,999
6408,2342,467,Home,2499
6409,325,478,Fashion,999
6410,3363,416,Fashion,999
6411,3491,231,Home,999
6412,2508,488,Electronics,499
6413,3179,169,Electronics,999
6414,3325,159,Home,1499
6415,1563,304,Fashion,2499
6416,1545,337,Fashion,499
6417,3230,443,Electronics,499
6418,526,447,Beauty,3999
6419,4634,432,Beauty,3999
6420,1750,205,Beauty,999
6421,4723,283,Electronics,499
6422,841,437,Home,5999
6423,2266,106,Beauty,499
6424,4689,130,Electronics,999
6425,713,315,Electronics,2499
6426,67,440,Fashion,499
6427,761,403,Fashion,3999
6428,465,397,Electronics,999
6429,4192,445,Fashion,499
6430,4504,385,Fashion,5999
6431,3190,472,Fashion,5999
6432,4900,225,Electronics,3999
6433,1468,150,Beauty,1499
6434,4853,289,Fashion,499
6435,2761,150,Electronics,5999
6436,4457,475,Electronics,999
6437,1394,464,Home,3999
6438,3694,331,Home,499
6439,4308,277,Beauty,3999
6440,1700,257,Home,999
6441,1121,246,Electronics,499
6442,1572,405,Home,5999
6443,4874,350,Fashion,999
6444,729,438,Home,2499
6445,3505,441,Electronics,499
6446,616,231,Beauty,499
6447,371,336,Beauty,5999
6448,3465,111,Beauty,3999
6449,4728,242,Beauty,499
6450,4857,498,Fashion,2499
6451,4943,493,Fashion,3999
6452,948,217,Fashion,3999
6453,1120,160,Home,1499
6454,1456,280,Home,499
6455,2549,412,Home,1499
6456,2423,364,Beauty,5999
6457,3612,128,Beauty,2499
6458,2547,362,Home,499
6459,1341,299,Fashion,1499
6460,3846,204,Electronics,1499
6461,1519,178,Home,3999
6462,1960,243,Electronics,1499
6463,711,298,Fashion,1499
6464,4571,205,Electronics,5999
6465,574,438,Beauty,499
6466,2844,188,Electronics,499
6467,508,431,Home,3999
6468,2223,365,Home,499
6469,4788,350,Fashion,2499
6470,1295,251,Home,3999
6471,1698,405,Electronics,2499
6472,788,295,Beauty,499
6473,3790,225,Electronics,499
6474,4668,142,Electronics,3999
6475,2234,272,Electronics,1499
6476,587,153,Home,999
6477,3166,352,Fashion,999
6478,3651,398,Home,499
6479,4610,295,Electronics,2499
6480,3250,392,Fashion,3999
6481,2702,316,Fashion,1499
6482,4037,268,Electronics,5999
6483,556,321,Electronics,499
6484,1710,227,Home,2499
6485,3976,484,Fashion,499
6486,4391,448,Beauty,5999
6487,3308,115,Fashion,999
6488,1511,136,Home,499
6489,2587,490,Electronics,2499
6490,3547,395,Fashion,999
6491,4077,419,Beauty,5999
6492,3507,324,Home,5999
6493,4344,213,Fashion,499
6494,3634,121,Home,999
6495,2407,398,Fashion,5999
6496,1462,161,Electronics,3999
6497,2172,281,Beauty,2499
6498,403,384,Electronics,2499
6499,284,115,Fashion,3999
6500,241,494,Beauty,5999
6501,4263,376,Fashion,5999
6502,4657,236,Fashion,2499
6503,2196,382,Beauty,2499
6504,701,226,Beauty,499
6505,2671,185,Home,1499
6506,1920,306,Beauty,499
6507,4361,462,Electronics,3999
6508,2549,250,Beauty,3999
6509,2327,150,Beauty,1499
6510,2797,330,Home,499
6511,2207,179,Electronics,499
6512,4595,230,Electronics,499
6513,1611,499,Beauty,999
6514,488,235,Beauty,5999
6515,465,445,Home,999
6516,4324,269,Electronics,499
6517,666,262,Electronics,999
6518,1490,298,Fashion,499
6519,799,326,Home,3999
6520,2801,147,Home,499
6521,3299,409,Beauty,999
6522,3241,352,Electronics,1499
6523,3356,202,Beauty,3999
6524,3930,135,Home,2499
6525,4358,105,Electronics,1499
6526,3874,298,Electronics,1499
6527,860,111,Home,5999
6528,364,202,Electronics,2499
6529,3933,286,Fashion,3999
6530,2146,420,Home,5999
6531,2832,277,Home,2499
6532,4679,270,Electronics,3999
6533,3573,276,Home,3999
6534,916,188,Beauty,5999
6535,1775,303,Home,3999
6536,3366,446,Beauty,1499
6537,151,442,Fashion,3999
6538,4964,310,Fashion,5999
6539,3221,312,Beauty,2499
6540,3022,120,Home,1499
6541,4238,187,Beauty,3999
6542,3818,112,Electronics,999
6543,1071,219,Beauty,999
6544,3444,498,Fashion,3999
6545,4190,277,Fashion,999
6546,761,228,Beauty,499
6547,4452,150,Fashion,5999
6548,4628,141,Electronics,1499
6549,2740,417,Home,499
6550,2018,194,Home,1499
6551,917,341,Beauty,2499
6552,3944,455,Fashion,999
6553,3461,160,Home,999
6554,1493,448,Fashion,5999
6555,3622,327,Beauty,999
6556,727,376,Fashion,3999
6557,4862,117,Electronics,1499
6558,1610,343,Electronics,3999
6559,4749,410,Fashion,999
6560,4842,423,Electronics,2499
6561,940,146,Beauty,999
6562,88,409,Electronics,5999
6563,563,117,Electronics,3999
6564,1269,483,Home,999
6565,1491,300,Home,499
6566,4538,352,Beauty,499
6567,3080,291,Electronics,3999
6568,1573,148,Home,499
6569,4655,193,Fashion,1499
6570,3172,336,Fashion,5999
6571,2801,321,Electronics,1499
6572,3414,266,Beauty,5999
6573,1258,353,Electronics,5999
6574,4889,156,Home,3999
6575,4786,105,Electronics,499
6576,4573,337,Electronics,1499
6577,4781,320,Fashion,499
6578,2420,323,Fashion,999
6579,1144,177,Home,5999
6580,4638,119,Beauty,499
6581,4275,405,Beauty,499
6582,3166,364,Home,3999
6583,2615,303,Home,999
6584,748,241,Electronics,1499
6585,3490,475,Electronics,5999
6586,2634,403,Beauty,5999
6587,3489,179,Electronics,5999
6588,1848,309,Electronics,1499
6589,4026,355,Fashion,5999
6590,1146,411,Home,499
6591,2105,476,Home,2499
6592,3857,139,Fashion,2499
6593,2769,452,Fashion,5999
6594,4060,301,Electronics,1499
6595,1809,185,Home,499
6596,410,142,Beauty,499
6597,646,335,Home,999
6598,3921,477,Beauty,3999
6599,1552,169,Fashion,2499
6600,1114,455,Home,5999
6601,3588,230,Fashion,499
6602,62,231,Home,1499
6603,1236,347,Beauty,2499
6604,4344,254,Fashion,3999
6605,1728,329,Electronics,499
6606,4593,188,Home,2499
6607,4555,328,Beauty,499
6608,2967,126,Electronics,5999
6609,3361,460,Fashion,3999
6610,1413,455,Home,999
6611,3585,337,Home,2499
6612,1734,274,Electronics,3999
6613,3631,415,Electronics,999
6614,3870,391,Fashion,999
6615,2492,473,Electronics,3999
6616,2040,160,Home,1499
6617,4888,269,Home,3999
6618,1308,362,Home,499
6619,4013,405,Home,1499
6620,1725,215,Electronics,999
6621,4691,274,Electronics,2499
6622,2456,320,Beauty,999
6623,942,227,Fashion,2499
6624,2037,104,Electronics,2499
6625,1814,425,Fashion,3999
6626,3062,285,Electronics,3999
6627,2395,271,Beauty,999
6628,4368,298,Electronics,3999
6629,1285,330,Home,999
6630,396,387,Electronics,3999
6631,3764,434,Fashion,3999
6632,4250,214,Home,2499
6633,1091,432,Electronics,1499
6634,2889,429,Home,3999
6635,1723,412,Home,5999
6636,4444,110,Home,5999
6637,4007,203,Beauty,5999
6638,1087,274,Fashion,3999
6639,1305,485,Fashion,999
6640,3113,473,Electronics,2499
6641,1015,219,Home,5999
6642,4373,336,Electronics,2499
6643,221,335,Fashion,1499
6644,3806,404,Home,1499
6645,1127,137,Fashion,1499
6646,3257,371,Home,3999
6647,1931,475,Home,999
6648,2123,443,Beauty,5999
6649,473,350,Home,499
6650,416,474,Electronics,5999
6651,1869,433,Fashion,5999
6652,4113,126,Fashion,999
6653,1534,429,Fashion,2499
6654,1463,222,Home,1499
6655,1866,255,Electronics,499
6656,4010,316,Beauty,2499
6657,3131,293,Beauty,1499
6658,1737,400,Electronics,5999
6659,3187,260,Electronics,499
6660,472,227,Electronics,999
6661,3178,415,Home,5999
6662,2927,277,Home,2499
6663,2866,225,Beauty,3999
6664,3198,273,Electronics,5999
6665,2462,134,Electronics,499
6666,3582,338,Fashion,499
6667,501,140,Beauty,5999
6668,121,285,Home,5999
6669,1776,282,Electronics,999
6670,607,488,Home,999
6671,4446,360,Fashion,2499
6672,820,133,Electronics,3999
6673,3265,286,Home,1499
6674,784,406,Home,5999
6675,1847,236,Beauty,499
6676,4593,301,Home,499
6677,392,480,Home,2499
6678,3746,242,Home,1499
6679,1133,208,Home,1499
6680,2977,256,Fashion,5999
6681,2518,354,Home,1499
6682,4446,280,Beauty,2499
6683,4871,440,Fashion,499
6684,2197,318,Fashion,999
6685,3461,127,Home,499
6686,4440,250,Electronics,999
6687,677,458,Home,999
6688,595,199,Fashion,2499
6689,3885,102,Home,5999
6690,3152,132,Beauty,1499
6691,3325,298,Beauty,5999
6692,2935,168,Beauty,2499
6693,4334,189,Home,5999
6694,2986,116,Home,5999
6695,2364,436,Fashion,999
6696,840,466,Fashion,499
6697,2511,422,Fashion,999
6698,3770,422,Electronics,2499
6699,4688,133,Beauty,5999
6700,2888,363,Electronics,5999
6701,3044,400,Electronics,499
6702,1632,159,Beauty,1499
6703,1406,283,Electronics,2499
6704,4246,425,Home,5999
6705,2490,456,Beauty,5999
6706,4491,464,Electronics,3999
6707,3437,298,Electronics,5999
6708,6,340,Electronics,999
6709,2582,331,Home,1499
6710,220,310,Electronics,1499
6711,2919,467,Electronics,5999
6712,12,151,Electronics,499
6713,2843,218,Fashion,2499
6714,458,429,Beauty,5999
6715,2273,314,Electronics,5999
6716,167,421,Electronics,999
6717,1974,248,Beauty,5999
6718,1945,275,Electronics,3999
6719,2196,476,Home,999
6720,4132,368,Electronics,5999
6721,3829,419,Electronics,5999
6722,4738,104,Fashion,2499
6723,240,215,Fashion,1499
6724,917,302,Home,3999
6725,2953,136,Beauty,499
6726,3439,153,Home,2499
6727,856,387,Beauty,999
6728,2665,383,Electronics,2499
6729,3239,185,Fashion,499
6730,554,144,Home,999
6731,2814,383,Home,3999
6732,1886,420,Fashion,999
6733,2946,169,Beauty,999
6734,1229,141,Electronics,499
6735,195,371,Beauty,999
6736,3688,240,Fashion,2499
6737,1426,158,Electronics,1499
6738,3820,339,Beauty,499
6739,2694,146,Electronics,499
6740,3754,266,Fashion,499
6741,1972,209,Electronics,2499
6742,500,225,Home,2499
6743,4115,398,Fashion,2499
6744,3774,208,Home,5999
6745,3648,264,Electronics,2499
6746,2867,469,Beauty,999
6747,687,358,Electronics,499
6748,2068,175,Fashion,5999
6749,3922,106,Fashion,499
6750,448,285,Electronics,3999
6751,1767,375,Beauty,1499
6752,1125,178,Fashion,999
6753,294,164,Electronics,1499
6754,4161,214,Beauty,999
6755,2547,301,Home,999
6756,76,241,Fashion,999
6757,3776,197,Home,499
6758,2683,404,Fashion,1499
6759,3197,316,Home,1499
6760,2075,173,Electronics,2499
6761,1300,392,Beauty,1499
6762,2728,233,Electronics,2499
6763,4179,361,Electronics,3999
6764,3535,383,Electronics,2499
6765,2054,201,Fashion,5999
6766,1700,476,Home,999
6767,4464,305,Fashion,499
6768,2519,240,Fashion,5999
6769,1738,112,Beauty,999
6770,1931,348,Electronics,3999
6771,370,222,Fashion,5999
6772,3740,109,Home,499
6773,4374,179,Fashion,3999
6774,340,266,Beauty,5999
6775,2863,198,Beauty,999
6776,614,306,Home,499
6777,1104,250,Beauty,3999
6778,3778,136,Electronics,5999
6779,793,476,Electronics,2499
6780,67,363,Beauty,1499
6781,4311,441,Fashion,999
6782,4512,104,Beauty,2499
6783,4648,477,Home,3999
6784,3796,325,Electronics,3999
6785,571,126,Electronics,5999
6786,540,223,Fashion,5999
6787,117,398,Home,499
6788,2199,134,Electronics,2499
6789,3032,336,Electronics,3999
6790,3457,410,Home,499
6791,3052,416,Fashion,1499
6792,2482,402,Beauty,1499
6793,2368,201,Fashion,499
6794,1635,176,Electronics,2499
6795,242,411,Electronics,499
6796,465,181,Fashion,5999
6797,2251,245,Fashion,499
6798,4645,292,Electronics,2499
6799,4954,323,Home,1499
6800,1879,152,Home,3999
6801,4882,444,Beauty,1499
6802,4637,184,Electronics,5999
6803,2535,494,Electronics,2499
6804,1906,467,Beauty,999
6805,3810,228,Electronics,2499
6806,572,310,Electronics,1499
6807,2709,451,Fashion,1499
6808,3642,363,Home,2499
6809,3505,282,Home,2499
6810,3620,371,Home,2499
6811,657,326,Beauty,1499
6812,3152,421,Fashion,5999
6813,949,111,Electronics,499
6814,4111,192,Home,999
6815,3023,429,Home,499
6816,307,289,Fashion,5999
6817,705,185,Electronics,1499
6818,4493,453,Beauty,499
6819,678,376,Electronics,2499
6820,2913,392,Beauty,3999
6821,3994,360,Beauty,2499
6822,211,297,Electronics,999
6823,4495,422,Beauty,2499
6824,1397,109,Home,3999
6825,3461,187,Fashion,1499
6826,4354,439,Home,499
6827,2163,417,Beauty,2499
6828,4430,136,Beauty,5999
6829,4445,322,Fashion,499
6830,2281,274,Fashion,999
6831,4545,308,Home,5999
6832,3149,148,Fashion,5999
6833,4081,123,Fashion,499
6834,828,437,Beauty,999
6835,2656,205,Fashion,999
6836,2146,410,Beauty,5999
6837,3702,362,Electronics,2499
6838,4558,305,Electronics,5999
6839,500,268,Electronics,5999
6840,2679,485,Beauty,5999
6841,1062,257,Electronics,3999
6842,3497,340,Home,499
6843,4223,222,Beauty,999
6844,1127,119,Home,999
6845,1990,155,Beauty,999
6846,2525,379,Home,1499
6847,3301,207,Electronics,5999
6848,2771,239,Home,499
6849,4181,190,Electronics,499
6850,1383,370,Beauty,999
6851,4882,428,Electronics,499
6852,4168,309,Fashion,499
6853,3167,275,Fashion,1499
6854,2636,160,Electronics,999
6855,1030,383,Fashion,499
6856,1619,465,Fashion,3999
6857,4248,102,Fashion,999
6858,3629,371,Fashion,499
6859,1236,263,Home,1499
6860,2631,487,Fashion,5999
6861,3984,108,Beauty,3999
6862,1406,465,Electronics,2499
6863,4238,111,Beauty,2499
6864,1548,173,Fashion,5999
6865,1885,337,Beauty,3999
6866,2185,399,Fashion,2499
6867,219,207,Home,3999
6868,4351,112,Home,5999
6869,812,333,Home,5999
6870,270,344,Fashion,499
6871,4979,420,Electronics,2499
6872,4700,191,Home,2499
6873,3206,459,Fashion,3999
6874,1187,297,Fashion,499
6875,1734,215,Beauty,499
6876,4797,230,Fashion,999
6877,2968,464,Beauty,999
6878,73,252,Home,499
6879,4994,220,Beauty,5999
6880,4639,207,Fashion,5999
6881,4062,115,Beauty,5999
6882,631,398,Home,3999
6883,2843,155,Fashion,1499
6884,878,491,Electronics,1499
6885,757,202,Electronics,999
6886,2666,307,Fashion,2499
6887,4294,250,Home,1499
6888,1451,361,Fashion,2499
6889,2541,142,Electronics,2499
6890,82,399,Fashion,5999
6891,1332,217,Beauty,5999
6892,1723,435,Beauty,5999
6893,357,378,Home,499
6894,1320,243,Home,1499
6895,580,327,Home,1499
6896,4396,303,Home,2499
6897,646,328,Beauty,2499
6898,2234,364,Electronics,5999
6899,2632,236,Home,499
6900,3300,339,Home,5999
6901,308,285,Electronics,3999
6902,234,414,Home,1499
6903,1035,250,Electronics,5999
6904,2223,424,Home,5999
6905,2821,390,Home,1499
6906,4739,452,Home,499
6907,1736,209,Beauty,499
6908,4278,139,Beauty,3999
6909,942,241,Beauty,2499
6910,350,439,Home,1499
6911,2687,471,Beauty,2499
6912,1406,112,Beauty,1499
6913,3628,152,Beauty,499
6914,1546,179,Fashion,5999
6915,4321,332,Beauty,499
6916,1752,450,Fashion,499
6917,1747,138,Beauty,3999
6918,4382,326,Home,1499
6919,1355,439,Home,499
6920,3633,220,Home,5999
6921,4289,164,Fashion,3999
6922,1169,395,Home,2499
6923,4767,304,Electronics,3999
6924,4045,234,Beauty,3999
6925,2586,144,Fashion,999
6926,4708,377,Fashion,2499
6927,901,234,Fashion,999
6928,3342,477,Home,5999
6929,4147,151,Electronics,1499
6930,128,328,Fashion,3999
6931,1676,455,Beauty,3999
6932,1778,167,Beauty,3999
6933,234,297,Electronics,3999
6934,2496,166,Beauty,999
6935,584,102,Electronics,1499
6936,1467,157,Beauty,999
6937,503,475,Electronics,3999
6938,4381,355,Home,1499
6939,1156,455,Beauty,2499
6940,1500,364,Beauty,999
6941,936,115,Beauty,499
6942,2592,367,Home,2499
6943,356,201,Home,2499
6944,1995,386,Fashion,3999
6945,1446,321,Fashion,3999
6946,2660,120,Electronics,2499
6947,3281,486,Fashion,999
6948,3975,120,Beauty,1499
6949,2505,191,Home,999
6950,2147,383,Home,999
6951,1211,232,Home,2499
6952,630,426,Home,999
6953,2718,428,Electronics,1499
6954,4883,274,Fashion,2499
6955,1495,312,Home,999
6956,1108,247,Electronics,3999
6957,3078,331,Beauty,5999
6958,4987,471,Fashion,999
6959,3435,264,Electronics,5999
6960,3055,413,Home,5999
6961,2816,244,Home,5999
6962,3782,397,Home,2499
6963,2036,322,Beauty,2499
6964,170,452,Fashion,5999
6965,3832,161,Home,3999
6966,2297,195,Fashion,2499
6967,4758,211,Beauty,5999
6968,2788,475,Electronics,5999
6969,3316,186,Fashion,499
6970,632,354,Electronics,2499
6971,805,489,Fashion,999
6972,3035,212,Home,1499
6973,3088,353,Home,999
6974,4481,447,Electronics,2499
6975,3413,421,Fashion,5999
6976,4989,131,Beauty,499
6977,3870,163,Fashion,999
6978,792,253,Electronics,1499
6979,4142,104,Fashion,5999
6980,2552,494,Fashion,999
6981,3842,483,Electronics,3999
6982,3215,429,Electronics,499
6983,3357,309,Electronics,2499
6984,4926,191,Fashion,999
6985,2573,321,Electronics,999
6986,3905,289,Electronics,999
6987,2095,159,Beauty,999
6988,4624,304,Beauty,1499
6989,616,311,Beauty,3999
6990,3994,357,Electronics,5999
6991,4297,188,Electronics,3999
6992,2302,335,Beauty,499
6993,2231,462,Home,499
6994,1573,470,Home,1499
6995,3029,431,Beauty,3999
6996,2538,295,Beauty,499
6997,505,431,Home,2499
6998,1946,282,Beauty,3999
6999,1862,350,Electronics,999
7000,3723,323,Beauty,3999
7001,3684,270,Fashion,2499
7002,404,297,Home,999
7003,4332,348,Electronics,3999
7004,1620,280,Home,999
7005,2907,483,Beauty,999
7006,3014,376,Home,1499
7007,3617,374,Beauty,2499
7008,4729,260,Electronics,1499
7009,1570,347,Electronics,3999
7010,3717,418,Home,5999
7011,140,287,Electronics,999
7012,4684,118,Home,3999
7013,1844,343,Home,3999
7014,3379,212,Home,5999
7015,2965,377,Home,1499
7016,4666,150,Fashion,3999
7017,3170,443,Fashion,2499
7018,2173,222,Beauty,999
7019,3421,337,Electronics,499
7020,3044,418,Fashion,5999
7021,1250,161,Fashion,2499
7022,2698,173,Electronics,499
7023,2754,344,Home,5999
7024,4435,131,Fashion,499
7025,4935,252,Fashion,1499
7026,3885,243,Fashion,499
7027,95,114,Fashion,999
7028,4292,403,Home,1499
7029,4288,373,Electronics,2499
7030,4618,344,Fashion,2499
7031,4849,378,Fashion,2499
7032,1676,154,Fashion,5999
7033,13,141,Fashion,3999
7034,2302,486,Electronics,1499
7035,4084,458,Home,1499
7036,373,151,Beauty,1499
7037,4490,110,Electronics,999
7038,418,410,Fashion,1499
7039,817,187,Beauty,999
7040,4870,326,Fashion,5999
7041,1804,213,Electronics,2499
7042,3613,124,Home,3999
7043,3405,191,Beauty,499
7044,2940,186,Beauty,3999
7045,1333,180,Home,3999
7046,3247,349,Home,5999
7047,756,349,Beauty,3999
7048,3526,309,Beauty,499
7049,1797,108,Beauty,999
7050,3970,198,Beauty,2499
7051,3060,135,Home,5999
7052,2178,156,Electronics,499
7053,3557,162,Electronics,2499
7054,2051,437,Home,999
7055,1990,375,Electronics,2499
7056,555,312,Electronics,999
7057,266,402,Fashion,499
7058,923,119,Electronics,499
7059,2072,346,Beauty,2499
7060,534,105,Electronics,5999
7061,3984,172,Home,2499
7062,1694,206,Electronics,3999
7063,4976,192,Home,3999
7064,2052,384,Beauty,2499
7065,3691,455,Fashion,3999
7066,4904,318,Fashion,2499
7067,2832,466,Electronics,1499
7068,4328,476,Electronics,3999
7069,2921,148,Home,2499
7070,4846,463,Fashion,1499
7071,4168,489,Beauty,3999
7072,4624,394,Home,499
7073,886,387,Electronics,2499
7074,1459,276,Fashion,499
7075,3796,398,Electronics,5999
7076,3156,207,Fashion,3999
7077,3411,383,Home,5999
7078,4025,400,Beauty,1499
7079,563,164,Beauty,2499
7080,4027,405,Beauty,1499
7081,2972,153,Beauty,499
7082,345,406,Beauty,2499
7083,2717,398,Electronics,5999
7084,2679,419,Electronics,499
7085,1673,129,Beauty,499
7086,3128,345,Fashion,1499
7087,4894,309,Home,5999
7088,3954,320,Fashion,3999
7089,1120,269,Fashion,5999
7090,1913,442,Beauty,499
7091,3003,313,Fashion,499
7092,2263,421,Electronics,999
7093,743,168,Home,1499
7094,4154,333,Home,499
7095,2453,114,Home,5999
7096,2769,465,Fashion,999
7097,783,233,Home,1499
7098,97,305,Home,2499
7099,587,123,Electronics,3999
7100,4637,476,Beauty,1499
7101,4912,184,Beauty,499
7102,2239,241,Electronics,999
7103,917,239,Electronics,999
7104,3350,423,Beauty,2499
7105,2587,221,Fashion,999
7106,4181,399,Electronics,499
7107,2489,440,Home,1499
7108,3794,278,Electronics,2499
7109,2838,307,Fashion,3999
7110,2387,265,Electronics,3999
7111,1842,140,Home,499
7112,1203,221,Electronics,2499
7113,4770,143,Electronics,2499
7114,730,174,Electronics,499
7115,317,447,Beauty,5999
7116,76,371,Beauty,2499
7117,3047,265,Fashion,999
7118,204,349,Beauty,999
7119,4289,185,Fashion,499
7120,3776,488,Beauty,499
7121,2945,236,Fashion,999
7122,4356,432,Fashion,1499
7123,3052,138,Fashion,499
7124,2664,186,Electronics,999
7125,432,254,Electronics,1499
7126,2764,259,Fashion,1499
7127,4792,163,Fashion,5999
7128,3163,322,Electronics,999
7129,198,461,Home,5999
7130,39,445,Electronics,999
7131,2519,245,Fashion,2499
7132,2127,303,Electronics,1499
7133,729,166,Beauty,3999
7134,3900,104,Fashion,2499
7135,3166,158,Electronics,2499
7136,4780,175,Beauty,1499
7137,4228,359,Electronics,1499
7138,2125,347,Electronics,1499
7139,4135,115,Home,499
7140,3772,174,Electronics,999
7141,3258,455,Electronics,5999
7142,3207,476,Home,999
7143,2599,275,Electronics,999
7144,4436,421,Home,1499
7145,3314,235,Beauty,2499
7146,1245,376,Home,1499
7147,4088,381,Beauty,1499
7148,658,498,Home,2499
7149,2966,267,Beauty,3999
7150,1700,129,Electronics,5999
7151,4457,421,Beauty,499
7152,3044,435,Beauty,3999
7153,4425,368,Fashion,1499
7154,1800,100,Beauty,999
7155,4536,270,Electronics,999
7156,3627,228,Fashion,2499
7157,3978,267,Fashion,1499
7158,1977,496,Home,2499
7159,4929,160,Beauty,2499
7160,3670,216,Home,499
7161,4193,421,Home,2499
7162,938,222,Beauty,1499
7163,1290,359,Home,499
7164,4671,325,Electronics,999
7165,2151,496,Electronics,499
7166,4925,391,Beauty,1499
7167,513,451,Beauty,5999
7168,4762,285,Fashion,3999
7169,1517,184,Beauty,499
7170,2083,317,Beauty,5999
7171,1405,242,Electronics,3999
7172,4493,189,Electronics,499
7173,1932,440,Beauty,499
7174,1886,367,Fashion,2499
7175,2354,175,Electronics,3999
7176,3808,168,Electronics,5999
7177,2747,397,Home,3999
7178,581,259,Beauty,499
7179,2213,485,Home,1499
7180,3330,107,Beauty,1499
7181,102,318,Fashion,3999
7182,4551,409,Home,2499
7183,4289,491,Electronics,2499
7184,3843,187,Beauty,1499
7185,2964,240,Beauty,2499
7186,4994,128,Home,499
7187,4906,112,Home,499
7188,299,413,Fashion,3999
7189,4117,162,Electronics,5999
7190,45,442,Fashion,999
7191,2544,274,Electronics,1499
7192,3860,315,Electronics,1499
7193,4779,334,Beauty,999
7194,4395,186,Electronics,2499
7195,3553,173,Home,499
7196,3156,393,Beauty,499
7197,3132,168,Fashion,1499
7198,288,168,Electronics,1499
7199,3706,322,Beauty,2499
7200,517,484,Home,2499
7201,2202,485,Fashion,1499
7202,4438,468,Beauty,2499
7203,4182,384,Beauty,999
7204,3659,221,Home,499
7205,4287,362,Home,1499
7206,3324,320,Electronics,999
7207,4077,410,Fashion,999
7208,3937,263,Beauty,5999
7209,1170,362,Home,3999
7210,991,191,Home,1499
7211,4972,365,Beauty,3999
7212,3706,435,Home,999
7213,1852,173,Home,1499
7214,2710,413,Electronics,3999
7215,4008,189,Beauty,499
7216,2622,453,Electronics,1499
7217,2179,395,Fashion,3999
7218,839,497,Home,2499
7219,1556,228,Electronics,1499
7220,1223,148,Beauty,5999
7221,4935,185,Fashion,2499
7222,2044,243,Fashion,1499
7223,1434,234,Electronics,3999
7224,1169,498,Electronics,3999
7225,948,214,Home,5999
7226,161,376,Electronics,1499
7227,4560,165,Electronics,999
7228,3132,286,Electronics,3999
7229,2628,444,Fashion,5999
7230,2536,300,Beauty,1499
7231,2273,237,Electronics,1499
7232,3464,151,Fashion,499
7233,4805,312,Fashion,2499
7234,161,257,Electronics,499
7235,1785,389,Fashion,2499
7236,1945,449,Home,2499
7237,3183,305,Beauty,499
7238,3975,441,Home,5999
7239,3625,420,Beauty,999
7240,3745,415,Fashion,1499
7241,767,235,Electronics,3999
7242,2028,174,Electronics,1499
7243,4007,168,Fashion,5999
7244,185,400,Electronics,5999
7245,1897,148,Fashion,499
7246,3296,301,Home,999
7247,2405,161,Fashion,3999
7248,2540,266,Fashion,3999
7249,733,304,Home,5999
7250,1622,248,Home,999
7251,578,220,Fashion,3999
7252,2162,408,Home,3999
7253,378,196,Beauty,999
7254,3849,476,Home,499
7255,1309,152,Electronics,499
7256,4193,108,Home,5999
7257,842,430,Home,3999
7258,2172,350,Fashion,499
7259,156,459,Home,499
7260,4149,448,Beauty,3999
7261,1703,223,Fashion,3999
7262,2636,221,Beauty,5999
7263,3386,298,Electronics,5999
7264,4822,416,Fashion,499
7265,1414,479,Fashion,5999
